customer_code,segment,lifetime_value,orders_count,successful_payments,failed_payments,previous_recovery_success,contact_count
CUST_04392,reliable,12148.63,8,8,0,0.75,0
CUST_04393,reliable,15766.16,8,8,0,0.75,0
CUST_04394,occasional,4794.7,3,3,0,0.55,0
CUST_04395,reliable,13419.14,7,6,1,0.75,0
CUST_04396,reliable,7181.02,6,4,2,0.75,0
CUST_04397,reliable,17537.81,8,8,0,0.75,0
CUST_04398,high_value,35032.51,7,7,0,0.8,0
CUST_04399,high_value,4471.85,1,1,0,0.8,0
CUST_04400,reliable,12068.47,11,10,1,0.75,0
CUST_04401,reliable,15060.58,7,7,0,0.75,0
CUST_04402,occasional,9094.9,7,7,0,0.55,0
CUST_04403,occasional,9813.85,5,5,0,0.55,0
CUST_04404,occasional,6968.64,5,4,1,0.55,0
CUST_04405,high_value,47012.91,5,5,0,0.8,0
CUST_04406,frequent_failure,1796.33,6,2,4,0.35,0
CUST_04407,occasional,1922.51,3,2,1,0.55,0
CUST_04408,high_value,23255.33,6,5,1,0.8,0
CUST_04409,occasional,4414.41,4,3,1,0.55,0
CUST_04410,unresponsive,14828.0,10,10,0,0.25,0
CUST_04411,frequent_failure,2214.79,7,2,5,0.35,0
CUST_04412,reliable,7906.78,8,8,0,0.75,0
CUST_04413,high_value,70395.21,9,8,1,0.8,0
CUST_04414,reliable,9128.98,7,7,0,0.75,0
CUST_04415,occasional,4489.5,7,6,1,0.55,0
CUST_04416,reliable,9315.78,4,4,0,0.75,0
CUST_04417,unresponsive,2793.48,2,2,0,0.25,0
CUST_04418,unresponsive,4921.54,5,3,2,0.25,0
CUST_04419,unresponsive,11523.26,8,7,1,0.25,0
CUST_04420,reliable,10653.68,6,6,0,0.75,0
CUST_04421,high_value,49788.61,8,8,0,0.8,0
CUST_04422,reliable,17539.25,8,8,0,0.75,0
CUST_04423,high_value,27286.98,5,5,0,0.8,0
CUST_04424,occasional,9776.42,10,9,1,0.55,0
CUST_04425,high_value,17505.6,4,3,1,0.8,0
CUST_04426,reliable,13061.24,7,7,0,0.75,0
CUST_04427,occasional,5852.62,6,5,1,0.55,0
CUST_04428,high_value,52632.63,7,7,0,0.8,0
CUST_04429,occasional,4813.91,4,4,0,0.55,0
CUST_04430,frequent_failure,8074.4,9,6,3,0.35,0
CUST_04431,occasional,1641.27,1,1,0,0.55,0
CUST_04432,price_sensitive,3960.33,6,5,1,0.6,0
CUST_04433,occasional,6186.9,4,4,0,0.55,0
CUST_04434,occasional,8901.2,9,9,0,0.55,0
CUST_04435,price_sensitive,12808.01,11,10,1,0.6,0
CUST_04436,reliable,3593.37,4,4,0,0.75,0
CUST_04437,frequent_failure,10836.69,10,8,2,0.35,0
CUST_04438,occasional,16389.43,10,10,0,0.55,0
CUST_04439,reliable,10432.68,6,6,0,0.75,0
CUST_04440,price_sensitive,4271.62,3,3,0,0.6,0
CUST_04441,reliable,31187.58,14,13,1,0.75,0
CUST_04442,unresponsive,3559.57,4,2,2,0.25,0
CUST_04443,unresponsive,9503.72,5,5,0,0.25,0
CUST_04444,reliable,16958.76,13,13,0,0.75,0
CUST_04445,reliable,9930.39,6,6,0,0.75,0
CUST_04446,price_sensitive,1502.76,4,1,3,0.6,0
CUST_04447,occasional,2779.98,2,2,0,0.55,0
CUST_04448,reliable,7687.52,5,5,0,0.75,0
CUST_04449,reliable,4866.91,3,3,0,0.75,0
CUST_04450,reliable,18528.03,11,11,0,0.75,0
CUST_04451,high_value,38681.23,5,5,0,0.8,0
CUST_04452,reliable,10719.4,7,7,0,0.75,0
CUST_04453,reliable,11514.81,8,8,0,0.75,0
CUST_04454,high_value,29061.49,8,6,2,0.8,0
CUST_04455,occasional,15779.68,10,8,2,0.55,0
CUST_04456,price_sensitive,2372.6,3,3,0,0.6,0
CUST_04457,occasional,8478.05,6,6,0,0.55,0
CUST_04458,reliable,17767.53,8,8,0,0.75,0
CUST_04459,reliable,7973.29,5,5,0,0.75,0
CUST_04460,reliable,2062.2,5,5,0,0.75,0
CUST_04461,price_sensitive,3920.87,4,3,1,0.6,0
CUST_04462,frequent_failure,4066.72,6,3,3,0.35,0
CUST_04463,frequent_failure,7583.59,7,5,2,0.35,0
CUST_04464,price_sensitive,3010.65,3,3,0,0.6,0
CUST_04465,reliable,20182.17,9,9,0,0.75,0
CUST_04466,price_sensitive,3581.89,4,3,1,0.6,0
CUST_04467,high_value,44410.13,11,10,1,0.8,0
CUST_04468,high_value,45814.22,8,8,0,0.8,0
CUST_04469,reliable,22253.72,11,9,2,0.75,0
CUST_04470,reliable,12442.9,7,7,0,0.75,0
CUST_04471,frequent_failure,5084.71,6,5,1,0.35,0
CUST_04472,high_value,29918.98,6,6,0,0.8,0
CUST_04473,high_value,63964.51,7,7,0,0.8,0
CUST_04474,unresponsive,3451.46,2,2,0,0.25,0
CUST_04475,occasional,9046.41,6,6,0,0.55,0
CUST_04476,reliable,22951.52,11,11,0,0.75,0
CUST_04477,price_sensitive,2381.53,4,3,1,0.6,0
CUST_04478,occasional,2117.85,3,2,1,0.55,0
CUST_04479,reliable,8946.29,6,5,1,0.75,0
CUST_04480,unresponsive,5324.43,3,3,0,0.25,0
CUST_04481,occasional,5472.36,5,4,1,0.55,0
CUST_04482,occasional,4540.68,5,5,0,0.55,0
CUST_04483,reliable,7400.69,7,7,0,0.75,0
CUST_04484,price_sensitive,2861.41,3,3,0,0.6,0
CUST_04485,reliable,11718.55,6,5,1,0.75,0
CUST_04486,reliable,10051.49,5,5,0,0.75,0
CUST_04487,occasional,1379.86,1,1,0,0.55,0
CUST_04488,high_value,37296.08,6,5,1,0.8,0
CUST_04489,reliable,4949.47,4,3,1,0.75,0
CUST_04490,unresponsive,2404.55,4,3,1,0.25,0
CUST_04491,frequent_failure,2433.72,4,2,2,0.35,0
CUST_04492,price_sensitive,1266.65,2,2,0,0.6,0
CUST_04493,reliable,15499.09,7,7,0,0.75,0
CUST_04494,reliable,15721.94,10,10,0,0.75,0
CUST_04495,reliable,14226.8,8,7,1,0.75,0
CUST_04496,reliable,32153.66,16,16,0,0.75,0
CUST_04497,occasional,8117.22,8,6,2,0.55,0
CUST_04498,reliable,7762.14,4,4,0,0.75,0
CUST_04499,price_sensitive,7009.33,5,5,0,0.6,0
CUST_04500,occasional,2638.22,3,2,1,0.55,0
CUST_04501,reliable,10164.79,6,5,1,0.75,0
CUST_04502,reliable,27959.61,12,12,0,0.75,0
CUST_04503,unresponsive,4580.22,6,5,1,0.25,0
CUST_04504,high_value,12620.52,2,2,0,0.8,0
CUST_04505,reliable,11756.28,6,6,0,0.75,0
CUST_04506,high_value,16813.9,2,2,0,0.8,0
CUST_04507,price_sensitive,1753.57,1,1,0,0.6,0
CUST_04508,occasional,4498.43,4,4,0,0.55,0
CUST_04509,occasional,14045.8,9,8,1,0.55,0
CUST_04510,occasional,12170.7,6,6,0,0.55,0
CUST_04511,occasional,6380.66,7,6,1,0.55,0
CUST_04512,price_sensitive,1906.23,3,2,1,0.6,0
CUST_04513,price_sensitive,3770.2,4,3,1,0.6,0
CUST_04514,occasional,3690.72,4,3,1,0.55,0
CUST_04515,price_sensitive,7145.14,5,4,1,0.6,0
CUST_04516,reliable,17198.68,9,9,0,0.75,0
CUST_04517,occasional,4623.06,5,4,1,0.55,0
CUST_04518,reliable,12621.05,7,7,0,0.75,0
CUST_04519,unresponsive,3748.51,4,3,1,0.25,0
CUST_04520,reliable,20800.06,13,13,0,0.75,0
CUST_04521,unresponsive,3697.5,2,2,0,0.25,0
CUST_04522,reliable,16203.38,9,9,0,0.75,0
CUST_04523,occasional,5052.23,3,3,0,0.55,0
CUST_04524,reliable,12275.68,8,8,0,0.75,0
CUST_04525,price_sensitive,14682.58,13,11,2,0.6,0
CUST_04526,unresponsive,2390.18,2,1,1,0.25,0
CUST_04527,price_sensitive,2298.04,3,2,1,0.6,0
CUST_04528,occasional,2583.37,2,2,0,0.55,0
CUST_04529,high_value,25099.57,5,4,1,0.8,0
CUST_04530,reliable,11542.62,8,7,1,0.75,0
CUST_04531,occasional,3454.0,4,3,1,0.55,0
CUST_04532,price_sensitive,0.0,1,0,1,0.6,0
CUST_04533,reliable,10732.11,10,9,1,0.75,0
CUST_04534,frequent_failure,6692.77,5,4,1,0.35,0
CUST_04535,reliable,12971.64,8,8,0,0.75,0
CUST_04536,occasional,0.0,2,0,2,0.55,0
CUST_04537,unresponsive,4084.99,6,3,3,0.25,0
CUST_04538,reliable,15032.65,6,6,0,0.75,0
CUST_04539,unresponsive,5087.59,4,3,1,0.25,0
CUST_04540,reliable,14941.97,6,6,0,0.75,0
CUST_04541,price_sensitive,6517.58,5,4,1,0.6,0
CUST_04542,frequent_failure,5950.43,8,5,3,0.35,0
CUST_04543,occasional,10421.5,8,6,2,0.55,0
CUST_04544,occasional,7807.16,7,5,2,0.55,0
CUST_04545,high_value,71743.09,8,8,0,0.8,0
CUST_04546,unresponsive,5122.03,4,3,1,0.25,0
CUST_04547,reliable,17014.1,7,6,1,0.75,0
CUST_04548,reliable,18275.82,9,8,1,0.75,0
CUST_04549,reliable,14709.6,9,9,0,0.75,0
CUST_04550,occasional,5068.7,5,5,0,0.55,0
CUST_04551,frequent_failure,3905.25,8,3,5,0.35,0
CUST_04552,frequent_failure,8229.57,10,8,2,0.35,0
CUST_04553,reliable,7761.35,7,7,0,0.75,0
CUST_04554,high_value,31388.53,3,3,0,0.8,0
CUST_04555,occasional,6329.06,6,4,2,0.55,0
CUST_04556,reliable,7391.57,5,5,0,0.75,0
CUST_04557,occasional,5216.42,3,3,0,0.55,0
CUST_04558,reliable,13070.54,8,7,1,0.75,0
CUST_04559,price_sensitive,5299.57,7,5,2,0.6,0
CUST_04560,reliable,15091.87,7,7,0,0.75,0
CUST_04561,high_value,49407.87,8,8,0,0.8,0
CUST_04562,occasional,782.01,1,1,0,0.55,0
CUST_04563,reliable,12670.76,6,6,0,0.75,0
CUST_04564,price_sensitive,1905.83,2,2,0,0.6,0
CUST_04565,occasional,9472.12,8,7,1,0.55,0
CUST_04566,occasional,5758.22,5,3,2,0.55,0
CUST_04567,price_sensitive,3119.34,3,3,0,0.6,0
CUST_04568,unresponsive,6335.37,7,5,2,0.25,0
CUST_04569,reliable,11636.84,8,8,0,0.75,0
CUST_04570,reliable,14504.67,8,8,0,0.75,0
CUST_04571,occasional,8151.31,6,5,1,0.55,0
CUST_04572,occasional,8799.04,7,7,0,0.55,0
CUST_04573,reliable,9442.48,9,9,0,0.75,0
CUST_04574,frequent_failure,8372.57,10,5,5,0.35,0
CUST_04575,occasional,6224.58,6,6,0,0.55,0
CUST_04576,occasional,7652.66,9,7,2,0.55,0
CUST_04577,occasional,7985.28,11,10,1,0.55,0
CUST_04578,frequent_failure,9576.88,12,10,2,0.35,0
CUST_04579,occasional,6303.08,5,4,1,0.55,0
CUST_04580,occasional,3326.68,2,2,0,0.55,0
CUST_04581,high_value,75510.17,8,8,0,0.8,0
CUST_04582,occasional,7427.72,6,5,1,0.55,0
CUST_04583,high_value,61841.94,10,8,2,0.8,0
CUST_04584,price_sensitive,1980.46,2,2,0,0.6,0
CUST_04585,price_sensitive,2677.09,4,2,2,0.6,0
CUST_04586,reliable,9821.36,7,7,0,0.75,0
CUST_04587,high_value,47270.26,7,7,0,0.8,0
CUST_04588,frequent_failure,3332.26,4,3,1,0.35,0
CUST_04589,reliable,13680.98,6,6,0,0.75,0
CUST_04590,frequent_failure,7459.64,8,4,4,0.35,0
CUST_04591,occasional,5134.94,6,5,1,0.55,0
CUST_04592,occasional,0.0,1,0,1,0.55,0
CUST_04593,high_value,35712.43,3,3,0,0.8,0
CUST_04594,frequent_failure,2718.58,9,8,1,0.35,0
CUST_04595,price_sensitive,4316.97,7,4,3,0.6,0
CUST_04596,occasional,5263.15,3,3,0,0.55,0
CUST_04597,frequent_failure,1261.69,10,2,8,0.35,0
CUST_04598,occasional,4616.86,4,3,1,0.55,0
CUST_04599,occasional,8209.7,8,6,2,0.55,0
CUST_04600,reliable,15004.24,6,6,0,0.75,0
CUST_04601,unresponsive,5109.96,5,4,1,0.25,0
CUST_04602,reliable,23093.15,9,9,0,0.75,0
CUST_04603,unresponsive,9905.95,5,5,0,0.25,0
CUST_04604,price_sensitive,2793.79,4,2,2,0.6,0
CUST_04605,reliable,17727.15,10,9,1,0.75,0
CUST_04606,price_sensitive,3862.16,4,4,0,0.6,0
CUST_04607,price_sensitive,5730.14,9,7,2,0.6,0
CUST_04608,frequent_failure,0.0,2,0,2,0.35,0
CUST_04609,reliable,14295.65,7,7,0,0.75,0
CUST_04610,reliable,12265.18,8,8,0,0.75,0
CUST_04611,occasional,4958.13,4,4,0,0.55,0
CUST_04612,reliable,15796.93,7,7,0,0.75,0
CUST_04613,occasional,3815.45,3,3,0,0.55,0
CUST_04614,price_sensitive,5700.69,4,4,0,0.6,0
CUST_04615,reliable,9576.42,5,5,0,0.75,0
CUST_04616,unresponsive,9460.45,7,6,1,0.25,0
CUST_04617,reliable,23374.38,11,11,0,0.75,0
CUST_04618,occasional,2966.67,4,4,0,0.55,0
CUST_04619,frequent_failure,9835.84,8,7,1,0.35,0
CUST_04620,high_value,15468.54,4,3,1,0.8,0
CUST_04621,high_value,58661.59,7,7,0,0.8,0
CUST_04622,high_value,90221.64,13,13,0,0.8,0
CUST_04623,reliable,3731.92,2,2,0,0.75,0
CUST_04624,unresponsive,1390.13,2,1,1,0.25,0
CUST_04625,price_sensitive,6954.63,6,6,0,0.6,0
CUST_04626,price_sensitive,3139.38,3,3,0,0.6,0
CUST_04627,frequent_failure,7336.4,9,5,4,0.35,0
CUST_04628,price_sensitive,5807.61,4,4,0,0.6,0
CUST_04629,occasional,3057.49,2,2,0,0.55,0
CUST_04630,high_value,51973.71,8,8,0,0.8,0
CUST_04631,price_sensitive,2008.45,4,2,2,0.6,0
CUST_04632,reliable,13967.04,6,6,0,0.75,0
CUST_04633,reliable,21022.72,9,9,0,0.75,0
CUST_04634,high_value,80222.92,10,10,0,0.8,0
CUST_04635,occasional,5382.26,5,3,2,0.55,0
CUST_04636,unresponsive,1503.94,2,1,1,0.25,0
CUST_04637,occasional,4945.97,5,5,0,0.55,0
CUST_04638,unresponsive,4745.11,3,3,0,0.25,0
CUST_04639,unresponsive,5610.12,7,5,2,0.25,0
CUST_04640,reliable,18631.89,8,8,0,0.75,0
CUST_04641,price_sensitive,5691.83,7,6,1,0.6,0
CUST_04642,price_sensitive,3664.61,4,3,1,0.6,0
CUST_04643,reliable,15131.84,9,9,0,0.75,0
CUST_04644,high_value,47164.19,5,5,0,0.8,0
CUST_04645,occasional,3523.53,5,2,3,0.55,0
CUST_04646,occasional,5036.78,4,3,1,0.55,0
CUST_04647,reliable,4837.01,3,3,0,0.75,0
CUST_04648,occasional,8823.47,7,6,1,0.55,0
CUST_04649,reliable,6239.94,4,4,0,0.75,0
CUST_04650,occasional,8168.53,8,8,0,0.55,0
CUST_04651,reliable,3215.34,4,3,1,0.75,0
CUST_04652,reliable,23442.27,9,9,0,0.75,0
CUST_04653,high_value,58666.17,10,9,1,0.8,0
CUST_04654,occasional,7502.47,5,5,0,0.55,0
CUST_04655,occasional,4812.27,6,6,0,0.55,0
CUST_04656,price_sensitive,2355.0,2,2,0,0.6,0
CUST_04657,occasional,8180.13,7,6,1,0.55,0
CUST_04658,reliable,20480.06,12,12,0,0.75,0
CUST_04659,reliable,7525.92,5,5,0,0.75,0
CUST_04660,occasional,11341.71,8,8,0,0.55,0
CUST_04661,reliable,7156.58,13,12,1,0.75,0
CUST_04662,reliable,9480.39,4,4,0,0.75,0
CUST_04663,price_sensitive,1401.04,3,3,0,0.6,0
CUST_04664,reliable,12786.31,7,7,0,0.75,0
CUST_04665,occasional,3862.72,4,3,1,0.55,0
CUST_04666,reliable,22915.67,10,10,0,0.75,0
CUST_04667,occasional,5917.01,7,6,1,0.55,0
CUST_04668,high_value,99670.3,11,10,1,0.8,0
CUST_04669,reliable,15077.25,7,7,0,0.75,0
CUST_04670,reliable,16831.4,8,8,0,0.75,0
CUST_04671,price_sensitive,2062.25,2,2,0,0.6,0
CUST_04672,occasional,6081.58,5,5,0,0.55,0
CUST_04673,price_sensitive,5176.08,7,7,0,0.6,0
CUST_04674,reliable,6118.04,4,4,0,0.75,0
CUST_04675,price_sensitive,4187.35,3,3,0,0.6,0
CUST_04676,high_value,17902.2,6,3,3,0.8,0
CUST_04677,reliable,12931.31,5,5,0,0.75,0
CUST_04678,reliable,6356.21,9,9,0,0.75,0
CUST_04679,high_value,42730.42,8,7,1,0.8,0
CUST_04680,occasional,3137.09,3,2,1,0.55,0
CUST_04681,frequent_failure,7027.17,6,5,1,0.35,0
CUST_04682,reliable,13203.9,8,8,0,0.75,0
CUST_04683,price_sensitive,4732.94,6,6,0,0.6,0
CUST_04684,occasional,885.62,1,1,0,0.55,0
CUST_04685,occasional,978.12,1,1,0,0.55,0
CUST_04686,occasional,9049.76,6,6,0,0.55,0
CUST_04687,price_sensitive,1038.88,1,1,0,0.6,0
CUST_04688,reliable,8829.14,4,4,0,0.75,0
CUST_04689,occasional,1437.65,1,1,0,0.55,0
CUST_04690,frequent_failure,2048.48,4,2,2,0.35,0
CUST_04691,price_sensitive,4605.93,7,4,3,0.6,0
CUST_04692,frequent_failure,6173.73,8,6,2,0.35,0
CUST_04693,occasional,6967.64,5,5,0,0.55,0
CUST_04694,reliable,5903.21,3,3,0,0.75,0
CUST_04695,reliable,11275.13,7,7,0,0.75,0
CUST_04696,unresponsive,5022.78,2,2,0,0.25,0
CUST_04697,reliable,25030.25,12,12,0,0.75,0
CUST_04698,occasional,6981.36,5,5,0,0.55,0
CUST_04699,high_value,66289.34,7,7,0,0.8,0
CUST_04700,unresponsive,7314.32,7,5,2,0.25,0
CUST_04701,reliable,9671.92,5,5,0,0.75,0
CUST_04702,reliable,12711.06,8,8,0,0.75,0
CUST_04703,frequent_failure,2433.2,2,2,0,0.35,0
CUST_04704,frequent_failure,1435.29,8,1,7,0.35,0
CUST_04705,unresponsive,7937.12,4,4,0,0.25,0
CUST_04706,unresponsive,5404.64,3,3,0,0.25,0
CUST_04707,reliable,22408.8,9,9,0,0.75,0
CUST_04708,price_sensitive,5766.22,7,6,1,0.6,0
CUST_04709,reliable,9089.0,5,5,0,0.75,0
CUST_04710,occasional,2629.65,2,2,0,0.55,0
CUST_04711,reliable,11738.74,5,4,1,0.75,0
CUST_04712,reliable,15645.74,8,7,1,0.75,0
CUST_04713,occasional,5089.78,3,3,0,0.55,0
CUST_04714,reliable,14121.59,10,8,2,0.75,0
CUST_04715,occasional,1826.25,2,2,0,0.55,0
CUST_04716,reliable,13540.43,9,9,0,0.75,0
CUST_04717,occasional,1475.51,2,2,0,0.55,0
CUST_04718,high_value,33289.57,4,4,0,0.8,0
CUST_04719,reliable,22130.43,10,10,0,0.75,0
CUST_04720,price_sensitive,4133.75,3,3,0,0.6,0
CUST_04721,reliable,14390.6,6,6,0,0.75,0
CUST_04722,price_sensitive,5212.56,4,4,0,0.6,0
CUST_04723,price_sensitive,3257.67,5,3,2,0.6,0
CUST_04724,reliable,14499.84,10,10,0,0.75,0
CUST_04725,reliable,13301.55,6,6,0,0.75,0
CUST_04726,reliable,13954.13,10,9,1,0.75,0
CUST_04727,high_value,62271.13,13,13,0,0.8,0
CUST_04728,price_sensitive,3094.42,3,3,0,0.6,0
CUST_04729,reliable,14697.71,9,9,0,0.75,0
CUST_04730,price_sensitive,2982.92,6,5,1,0.6,0
CUST_04731,reliable,14748.51,10,10,0,0.75,0
CUST_04732,occasional,2126.44,3,2,1,0.55,0
CUST_04733,reliable,15156.83,8,8,0,0.75,0
CUST_04734,unresponsive,4218.7,2,2,0,0.25,0
CUST_04735,price_sensitive,3357.13,4,4,0,0.6,0
CUST_04736,unresponsive,3135.99,3,3,0,0.25,0
CUST_04737,reliable,7784.69,6,6,0,0.75,0
CUST_04738,unresponsive,2904.66,2,2,0,0.25,0
CUST_04739,price_sensitive,3352.72,3,3,0,0.6,0
CUST_04740,reliable,14201.88,7,6,1,0.75,0
CUST_04741,occasional,11465.18,8,7,1,0.55,0
CUST_04742,frequent_failure,1292.95,5,1,4,0.35,0
CUST_04743,reliable,15754.5,11,11,0,0.75,0
CUST_04744,occasional,9163.72,7,7,0,0.55,0
CUST_04745,unresponsive,15836.55,8,7,1,0.25,0
CUST_04746,occasional,5860.53,6,6,0,0.55,0
CUST_04747,reliable,12288.67,12,11,1,0.75,0
CUST_04748,occasional,6994.07,4,4,0,0.55,0
CUST_04749,occasional,3878.37,4,4,0,0.55,0
CUST_04750,frequent_failure,4392.4,5,2,3,0.35,0
CUST_04751,reliable,2753.11,2,2,0,0.75,0
CUST_04752,reliable,12271.04,7,7,0,0.75,0
CUST_04753,occasional,5910.17,4,3,1,0.55,0
CUST_04754,occasional,5183.64,5,5,0,0.55,0
CUST_04755,occasional,9333.78,6,5,1,0.55,0
CUST_04756,reliable,14227.84,9,8,1,0.75,0
CUST_04757,occasional,9236.27,5,5,0,0.55,0
CUST_04758,occasional,5250.63,4,4,0,0.55,0
CUST_04759,price_sensitive,3431.17,3,3,0,0.6,0
CUST_04760,reliable,15368.84,8,8,0,0.75,0
CUST_04761,frequent_failure,6827.23,9,6,3,0.35,0
CUST_04762,occasional,4191.78,3,3,0,0.55,0
CUST_04763,unresponsive,9374.0,5,5,0,0.25,0
CUST_04764,price_sensitive,3362.72,4,3,1,0.6,0
CUST_04765,unresponsive,1633.54,2,2,0,0.25,0
CUST_04766,unresponsive,2577.4,2,2,0,0.25,0
CUST_04767,unresponsive,9011.83,5,5,0,0.25,0
CUST_04768,reliable,12402.24,8,8,0,0.75,0
CUST_04769,price_sensitive,1768.4,2,2,0,0.6,0
CUST_04770,reliable,12188.78,6,6,0,0.75,0
CUST_04771,reliable,7956.94,6,6,0,0.75,0
CUST_04772,unresponsive,3598.35,6,2,4,0.25,0
CUST_04773,price_sensitive,3563.9,6,4,2,0.6,0
CUST_04774,reliable,12781.64,6,6,0,0.75,0
CUST_04775,occasional,10942.51,6,6,0,0.55,0
CUST_04776,frequent_failure,2509.46,6,3,3,0.35,0
CUST_04777,price_sensitive,7403.56,5,5,0,0.6,0
CUST_04778,price_sensitive,1419.7,3,1,2,0.6,0
CUST_04779,reliable,16166.61,10,10,0,0.75,0
CUST_04780,reliable,10000.53,4,4,0,0.75,0
CUST_04781,reliable,7912.1,4,4,0,0.75,0
CUST_04782,frequent_failure,7229.24,6,4,2,0.35,0
CUST_04783,frequent_failure,2684.95,11,7,4,0.35,0
CUST_04784,occasional,10245.4,7,7,0,0.55,0
CUST_04785,occasional,12569.07,6,6,0,0.55,0
CUST_04786,reliable,7373.18,4,4,0,0.75,0
CUST_04787,reliable,17034.13,7,7,0,0.75,0
CUST_04788,occasional,13347.33,8,7,1,0.55,0
CUST_04789,unresponsive,5138.25,4,4,0,0.25,0
CUST_04790,unresponsive,4950.86,5,3,2,0.25,0
CUST_04791,occasional,2105.24,4,3,1,0.55,0
CUST_04792,high_value,39027.67,7,6,1,0.8,0
CUST_04793,occasional,6890.06,5,4,1,0.55,0
CUST_04794,reliable,14483.15,9,9,0,0.75,0
CUST_04795,frequent_failure,2361.49,4,2,2,0.35,0
CUST_04796,frequent_failure,4601.08,9,5,4,0.35,0
CUST_04797,reliable,5668.73,6,6,0,0.75,0
CUST_04798,frequent_failure,814.62,5,1,4,0.35,0
CUST_04799,frequent_failure,4767.14,6,3,3,0.35,0
CUST_04800,occasional,5494.3,3,3,0,0.55,0
CUST_04801,price_sensitive,2115.03,7,4,3,0.6,0
CUST_04802,frequent_failure,10161.41,12,8,4,0.35,0
CUST_04803,reliable,12724.71,11,10,1,0.75,0
CUST_04804,occasional,2509.85,3,2,1,0.55,0
CUST_04805,unresponsive,3075.3,4,2,2,0.25,0
CUST_04806,high_value,70106.11,8,8,0,0.8,0
CUST_04807,high_value,29703.13,5,5,0,0.8,0
CUST_04808,unresponsive,19406.05,14,9,5,0.25,0
CUST_04809,occasional,7037.35,4,4,0,0.55,0
CUST_04810,occasional,5963.54,7,4,3,0.55,0
CUST_04811,occasional,3074.79,3,3,0,0.55,0
CUST_04812,frequent_failure,4122.49,5,4,1,0.35,0
CUST_04813,unresponsive,9172.2,6,6,0,0.25,0
CUST_04814,frequent_failure,3173.73,7,3,4,0.35,0
CUST_04815,reliable,11082.74,8,7,1,0.75,0
CUST_04816,high_value,38310.73,6,6,0,0.8,0
CUST_04817,reliable,11682.0,8,8,0,0.75,0
CUST_04818,reliable,13354.35,9,7,2,0.75,0
CUST_04819,high_value,113785.27,11,10,1,0.8,0
CUST_04820,price_sensitive,2084.06,2,2,0,0.6,0
CUST_04821,reliable,31739.66,11,11,0,0.75,0
CUST_04822,price_sensitive,1136.58,1,1,0,0.6,0
CUST_04823,reliable,9781.32,5,5,0,0.75,0
CUST_04824,reliable,17356.97,9,9,0,0.75,0
CUST_04825,price_sensitive,3238.85,6,5,1,0.6,0
CUST_04826,occasional,5244.3,5,4,1,0.55,0
CUST_04827,price_sensitive,1241.16,2,1,1,0.6,0
CUST_04828,occasional,6646.8,6,5,1,0.55,0
CUST_04829,occasional,9112.66,9,8,1,0.55,0
CUST_04830,price_sensitive,726.49,1,1,0,0.6,0
CUST_04831,high_value,34612.21,6,5,1,0.8,0
CUST_04832,occasional,2590.44,3,2,1,0.55,0
CUST_04833,unresponsive,2601.28,4,2,2,0.25,0
CUST_04834,occasional,8650.02,7,6,1,0.55,0
CUST_04835,reliable,26977.26,12,12,0,0.75,0
CUST_04836,reliable,5097.06,2,2,0,0.75,0
CUST_04837,reliable,4497.88,5,5,0,0.75,0
CUST_04838,high_value,42483.66,6,6,0,0.8,0
CUST_04839,reliable,14668.47,8,8,0,0.75,0
CUST_04840,reliable,8703.72,8,7,1,0.75,0
CUST_04841,occasional,11586.58,8,7,1,0.55,0
CUST_04842,high_value,44661.83,5,5,0,0.8,0
CUST_04843,frequent_failure,5864.0,6,6,0,0.35,0
CUST_04844,high_value,49357.71,7,6,1,0.8,0
CUST_04845,reliable,22064.95,14,14,0,0.75,0
CUST_04846,frequent_failure,5539.94,5,5,0,0.35,0
CUST_04847,frequent_failure,3908.02,6,4,2,0.35,0
CUST_04848,unresponsive,1130.73,3,1,2,0.25,0
CUST_04849,occasional,2005.94,2,1,1,0.55,0
CUST_04850,occasional,6177.52,6,4,2,0.55,0
CUST_04851,occasional,2849.48,2,2,0,0.55,0
CUST_04852,reliable,12878.96,7,7,0,0.75,0
CUST_04853,occasional,3563.07,3,2,1,0.55,0
CUST_04854,reliable,17013.72,8,8,0,0.75,0
CUST_04855,high_value,54188.26,7,7,0,0.8,0
CUST_04856,occasional,3380.2,5,5,0,0.55,0
CUST_04857,occasional,8119.33,9,8,1,0.55,0
CUST_04858,price_sensitive,2430.4,3,3,0,0.6,0
CUST_04859,high_value,93006.04,12,10,2,0.8,0
CUST_04860,price_sensitive,6077.23,6,4,2,0.6,0
CUST_04861,occasional,2216.4,5,4,1,0.55,0
CUST_04862,unresponsive,7256.04,5,5,0,0.25,0
CUST_04863,high_value,59699.22,8,7,1,0.8,0
CUST_04864,occasional,2647.46,4,2,2,0.55,0
CUST_04865,occasional,5882.9,5,4,1,0.55,0
CUST_04866,unresponsive,3025.62,3,2,1,0.25,0
CUST_04867,reliable,15565.38,9,9,0,0.75,0
CUST_04868,frequent_failure,9788.51,9,8,1,0.35,0
CUST_04869,occasional,13840.35,11,9,2,0.55,0
CUST_04870,occasional,5610.92,7,5,2,0.55,0
CUST_04871,high_value,32168.24,8,8,0,0.8,0
CUST_04872,price_sensitive,4892.35,5,5,0,0.6,0
CUST_04873,occasional,7307.98,5,5,0,0.55,0
CUST_04874,price_sensitive,6143.64,8,7,1,0.6,0
