payment_code,customer_code,amount,payment_method,failure_reason,status,created_at
PAY_009031,CUST_01362,125.88,WALLET,,SUCCESS,2026-08-14 07:04:47.198253
PAY_009032,CUST_02886,2142.1,NETBANKING,,SUCCESS,2026-08-22 07:19:47.198783
PAY_009033,CUST_03407,1915.29,CARD,,SUCCESS,2026-08-10 07:06:47.199295
PAY_009034,CUST_01817,1415.14,WALLET,,SUCCESS,2026-08-07 17:26:47.199818
PAY_009035,CUST_02185,232.35,UPI,,SUCCESS,2026-08-11 11:17:47.200329
PAY_009036,CUST_02806,470.98,UPI,,SUCCESS,2026-08-15 16:43:47.200859
PAY_009037,CUST_00173,2126.37,UPI,AUTHENTICATION_FAILED,FAILED,2026-08-07 12:36:47.201406
PAY_009038,CUST_01076,2576.27,NETBANKING,,SUCCESS,2026-08-12 23:33:47.201921
PAY_009039,CUST_02848,381.74,WALLET,,SUCCESS,2026-08-09 03:25:47.202428
PAY_009040,CUST_00121,6638.75,NETBANKING,,SUCCESS,2026-08-26 02:36:47.202996
PAY_009041,CUST_03812,837.06,NETBANKING,,SUCCESS,2026-08-03 11:05:47.203544
PAY_009042,CUST_03206,6761.18,UPI,,SUCCESS,2026-08-11 23:31:47.204112
PAY_009043,CUST_03719,100.0,CARD,,SUCCESS,2026-07-28 00:05:47.204665
PAY_009044,CUST_02326,679.48,WALLET,,SUCCESS,2026-08-13 13:36:47.205181
PAY_009045,CUST_01388,1382.92,NETBANKING,BANK_TIMEOUT,FAILED,2026-08-06 14:19:47.205923
PAY_009046,CUST_00705,1475.32,WALLET,,SUCCESS,2026-07-30 16:15:47.206657
PAY_009047,CUST_03984,1374.78,NETBANKING,,SUCCESS,2026-08-10 18:04:47.207357
PAY_009048,CUST_02667,1771.57,CARD,,SUCCESS,2026-08-10 00:38:47.207928
PAY_009049,CUST_00569,1380.86,UPI,,SUCCESS,2026-08-23 23:09:47.208478
PAY_009050,CUST_03932,1402.62,CARD,,SUCCESS,2026-08-19 20:15:47.208991
PAY_009051,CUST_02432,679.21,NETBANKING,,SUCCESS,2026-08-13 03:10:47.209546
PAY_009052,CUST_04649,1438.56,WALLET,,SUCCESS,2026-07-29 05:23:47.210116
PAY_009053,CUST_01398,1973.16,WALLET,,SUCCESS,2026-08-14 10:19:47.210735
PAY_009054,CUST_03487,756.29,CARD,,SUCCESS,2026-08-09 22:48:47.211267
PAY_009055,CUST_00246,3735.17,UPI,,SUCCESS,2026-08-21 01:02:47.211877
PAY_009056,CUST_03640,1737.32,WALLET,,SUCCESS,2026-08-20 00:48:47.212408
PAY_009057,CUST_04499,1753.29,CARD,,SUCCESS,2026-08-04 19:50:47.212939
PAY_009058,CUST_04473,9027.1,UPI,,SUCCESS,2026-08-26 00:17:47.213496
PAY_009059,CUST_00403,1500.72,NETBANKING,,SUCCESS,2026-08-11 17:24:47.214019
PAY_009060,CUST_02839,1098.01,NETBANKING,,SUCCESS,2026-08-01 20:57:47.214567
PAY_009061,CUST_00237,712.62,WALLET,,SUCCESS,2026-08-05 18:25:47.215081
PAY_009062,CUST_03362,1201.34,UPI,,SUCCESS,2026-08-06 22:14:47.215643
PAY_009063,CUST_04095,2499.21,CARD,,SUCCESS,2026-08-01 03:14:47.216159
PAY_009064,CUST_02343,1698.37,WALLET,,SUCCESS,2026-07-27 19:05:47.216731
PAY_009065,CUST_01487,530.07,UPI,,SUCCESS,2026-08-19 18:37:47.217321
PAY_009066,CUST_04098,1747.49,CARD,,SUCCESS,2026-08-11 03:40:47.217992
PAY_009067,CUST_00806,1406.97,CARD,,SUCCESS,2026-08-06 06:55:47.218548
PAY_009068,CUST_00963,781.21,NETBANKING,,SUCCESS,2026-07-29 09:14:47.219055
PAY_009069,CUST_01464,107.58,UPI,,SUCCESS,2026-08-09 16:37:47.219645
PAY_009070,CUST_02729,229.2,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-04 10:46:47.220159
PAY_009071,CUST_03761,529.55,WALLET,NETWORK_ERROR,FAILED,2026-08-10 09:10:47.220721
PAY_009072,CUST_02751,2002.76,UPI,,SUCCESS,2026-08-13 21:44:47.221244
PAY_009073,CUST_00586,3043.44,UPI,,SUCCESS,2026-07-29 05:21:47.221790
PAY_009074,CUST_04947,2006.41,UPI,,SUCCESS,2026-08-04 04:38:47.222507
PAY_009075,CUST_01433,5939.34,UPI,,SUCCESS,2026-08-24 05:50:47.223252
PAY_009076,CUST_01527,2165.23,NETBANKING,,SUCCESS,2026-08-11 11:27:47.224029
PAY_009077,CUST_03310,1441.09,NETBANKING,,SUCCESS,2026-08-10 17:06:47.224719
PAY_009078,CUST_02218,769.64,NETBANKING,,SUCCESS,2026-08-10 05:48:47.225253
PAY_009079,CUST_02140,1452.46,CARD,,SUCCESS,2026-08-21 04:30:47.225782
PAY_009080,CUST_03627,907.17,CARD,,SUCCESS,2026-08-17 12:33:47.226308
PAY_009081,CUST_03574,522.99,WALLET,,SUCCESS,2026-08-07 22:00:47.226832
PAY_009082,CUST_02724,1107.81,UPI,,SUCCESS,2026-08-01 06:40:47.227336
PAY_009083,CUST_02527,100.0,NETBANKING,,SUCCESS,2026-08-26 10:23:47.227977
PAY_009084,CUST_04485,1378.18,UPI,,SUCCESS,2026-08-25 10:08:47.228497
PAY_009085,CUST_01166,1229.55,UPI,,SUCCESS,2026-08-13 10:04:47.229015
PAY_009086,CUST_02235,1040.25,WALLET,,SUCCESS,2026-08-22 17:53:47.229534
PAY_009087,CUST_04376,6603.16,NETBANKING,,SUCCESS,2026-08-05 07:49:47.230055
PAY_009088,CUST_02563,7932.02,CARD,,SUCCESS,2026-08-22 12:46:47.230572
PAY_009089,CUST_03548,6167.83,WALLET,,SUCCESS,2026-07-31 06:00:47.231111
PAY_009090,CUST_01076,2631.13,WALLET,,SUCCESS,2026-08-01 11:35:47.231655
PAY_009091,CUST_03470,314.49,UPI,,SUCCESS,2026-07-29 17:58:47.232258
PAY_009092,CUST_01639,1521.54,CARD,,SUCCESS,2026-08-23 15:59:47.232792
PAY_009093,CUST_01489,940.45,WALLET,,SUCCESS,2026-08-25 03:30:47.233305
PAY_009094,CUST_03561,408.09,NETBANKING,,SUCCESS,2026-07-28 09:01:47.233826
PAY_009095,CUST_01310,1719.86,UPI,,SUCCESS,2026-08-25 06:23:47.234382
PAY_009096,CUST_02589,1786.47,CARD,,SUCCESS,2026-07-30 14:33:47.234900
PAY_009097,CUST_04306,863.67,UPI,,SUCCESS,2026-08-09 23:22:47.235419
PAY_009098,CUST_00182,837.16,CARD,,SUCCESS,2026-08-24 19:08:47.235943
PAY_009099,CUST_03326,864.86,NETBANKING,,SUCCESS,2026-08-24 13:55:47.236458
PAY_009100,CUST_04520,1650.45,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-16 21:42:47.236973
PAY_009101,CUST_02938,753.98,WALLET,,SUCCESS,2026-08-15 17:28:47.237487
PAY_009102,CUST_00489,1510.29,UPI,,SUCCESS,2026-08-18 08:52:47.238017
PAY_009103,CUST_03728,1252.27,CARD,,SUCCESS,2026-08-02 01:24:47.238558
PAY_009104,CUST_04005,1444.4,WALLET,,SUCCESS,2026-08-03 04:15:47.239417
PAY_009105,CUST_01414,1358.36,UPI,,SUCCESS,2026-08-01 07:39:47.240201
PAY_009106,CUST_04782,1925.85,CARD,,SUCCESS,2026-08-02 17:56:47.240866
PAY_009107,CUST_03350,1483.2,WALLET,AUTHENTICATION_FAILED,FAILED,2026-08-22 06:22:47.241418
PAY_009108,CUST_03142,1561.69,WALLET,,SUCCESS,2026-08-06 04:17:47.241960
PAY_009109,CUST_04829,1023.35,CARD,,SUCCESS,2026-08-14 08:43:47.242575
PAY_009110,CUST_03986,1343.99,CARD,,SUCCESS,2026-08-26 10:15:47.243128
PAY_009111,CUST_00622,1186.39,NETBANKING,,SUCCESS,2026-08-03 11:05:47.243680
PAY_009112,CUST_03070,100.0,CARD,,SUCCESS,2026-08-13 09:48:47.244195
PAY_009113,CUST_01256,818.41,WALLET,,SUCCESS,2026-08-06 23:47:47.244753
PAY_009114,CUST_03728,1811.72,NETBANKING,,SUCCESS,2026-08-20 00:14:47.245335
PAY_009115,CUST_04993,1253.97,WALLET,,SUCCESS,2026-08-12 19:36:47.245998
PAY_009116,CUST_02085,2356.19,UPI,,SUCCESS,2026-08-15 01:27:47.246583
PAY_009117,CUST_01516,4400.83,CARD,,SUCCESS,2026-08-19 05:04:47.247101
PAY_009118,CUST_01487,843.38,WALLET,,SUCCESS,2026-08-08 06:54:47.247650
PAY_009119,CUST_04357,1233.86,NETBANKING,AUTHENTICATION_FAILED,FAILED,2026-08-22 13:23:47.248156
PAY_009120,CUST_04451,8288.01,WALLET,,SUCCESS,2026-08-06 14:19:47.248719
PAY_009121,CUST_01012,539.53,NETBANKING,,SUCCESS,2026-08-14 09:06:47.249229
PAY_009122,CUST_00351,1169.79,CARD,,SUCCESS,2026-08-12 15:04:47.249806
PAY_009123,CUST_03602,2219.28,WALLET,,SUCCESS,2026-08-22 18:25:47.250322
PAY_009124,CUST_02559,649.55,NETBANKING,,SUCCESS,2026-08-09 07:25:47.250881
PAY_009125,CUST_02837,2321.38,CARD,,SUCCESS,2026-07-31 21:20:47.251408
PAY_009126,CUST_04212,1495.58,NETBANKING,,SUCCESS,2026-08-15 10:33:47.251951
PAY_009127,CUST_04939,1452.1,NETBANKING,BANK_DECLINED,FAILED,2026-08-06 21:23:47.252571
PAY_009128,CUST_03271,2384.04,CARD,,SUCCESS,2026-08-17 20:48:47.253204
PAY_009129,CUST_04864,465.8,UPI,,SUCCESS,2026-08-19 20:12:47.253765
PAY_009130,CUST_04818,1322.99,UPI,,SUCCESS,2026-08-01 12:06:47.254275
PAY_009131,CUST_02897,1049.51,WALLET,,SUCCESS,2026-08-14 13:51:47.254838
PAY_009132,CUST_00309,10508.19,WALLET,,SUCCESS,2026-08-09 00:22:47.255387
PAY_009133,CUST_03188,1408.75,UPI,,SUCCESS,2026-08-21 05:54:47.256088
PAY_009134,CUST_00402,2538.34,CARD,,SUCCESS,2026-08-20 10:56:47.256641
PAY_009135,CUST_00446,1337.82,CARD,,SUCCESS,2026-08-15 17:28:47.257159
PAY_009136,CUST_00299,785.37,CARD,,SUCCESS,2026-08-14 16:01:47.257694
PAY_009137,CUST_00673,417.3,WALLET,,SUCCESS,2026-08-20 12:50:47.258203
PAY_009138,CUST_02936,5261.32,UPI,,SUCCESS,2026-08-16 11:25:47.258800
PAY_009139,CUST_00098,2093.65,CARD,,SUCCESS,2026-08-04 16:04:47.259382
PAY_009140,CUST_04694,2507.1,NETBANKING,,SUCCESS,2026-08-24 08:44:47.259963
PAY_009141,CUST_04682,1279.99,UPI,,SUCCESS,2026-08-17 12:19:47.260519
PAY_009142,CUST_04785,2264.91,WALLET,,SUCCESS,2026-08-13 02:19:47.261039
PAY_009143,CUST_04013,1753.55,NETBANKING,,SUCCESS,2026-08-04 05:22:47.261574
PAY_009144,CUST_02250,2619.28,UPI,,SUCCESS,2026-08-14 16:53:47.262091
PAY_009145,CUST_02315,1542.49,NETBANKING,,SUCCESS,2026-07-31 04:52:47.262609
PAY_009146,CUST_04765,737.91,NETBANKING,,SUCCESS,2026-08-06 08:04:47.263124
PAY_009147,CUST_01004,1441.29,NETBANKING,,SUCCESS,2026-08-05 20:01:47.263652
PAY_009148,CUST_02916,908.05,UPI,,SUCCESS,2026-08-24 07:46:47.264165
PAY_009149,CUST_03785,1699.6,NETBANKING,,SUCCESS,2026-08-23 17:35:47.264682
PAY_009150,CUST_04641,697.29,CARD,,SUCCESS,2026-08-08 18:47:47.265197
PAY_009151,CUST_03766,2022.41,WALLET,,SUCCESS,2026-07-28 03:05:47.265727
PAY_009152,CUST_02763,1829.74,NETBANKING,,SUCCESS,2026-07-30 09:42:47.266280
PAY_009153,CUST_00108,1025.97,WALLET,,SUCCESS,2026-08-16 14:00:47.266858
PAY_009154,CUST_02650,165.08,UPI,,SUCCESS,2026-08-10 01:19:47.267396
PAY_009155,CUST_04062,652.41,NETBANKING,,SUCCESS,2026-08-07 00:24:47.267912
PAY_009156,CUST_04870,1246.5,NETBANKING,,SUCCESS,2026-08-15 06:19:47.268425
PAY_009157,CUST_03528,1536.66,UPI,,SUCCESS,2026-08-13 12:07:47.268939
PAY_009158,CUST_01494,840.46,WALLET,,SUCCESS,2026-08-06 14:55:47.269477
PAY_009159,CUST_03441,1077.25,UPI,,SUCCESS,2026-08-10 00:12:47.269989
PAY_009160,CUST_04926,1485.0,CARD,,SUCCESS,2026-08-11 23:01:47.270508
PAY_009161,CUST_01577,7700.39,UPI,,SUCCESS,2026-07-31 18:29:47.271022
PAY_009162,CUST_01593,1108.3,NETBANKING,,SUCCESS,2026-07-27 20:49:47.271550
PAY_009163,CUST_04583,5587.26,NETBANKING,NETWORK_ERROR,FAILED,2026-08-09 18:18:47.272168
PAY_009164,CUST_02404,612.2,CARD,,SUCCESS,2026-08-16 14:26:47.272963
PAY_009165,CUST_03197,2047.14,NETBANKING,,SUCCESS,2026-08-24 12:38:47.273615
PAY_009166,CUST_02389,1353.05,NETBANKING,,SUCCESS,2026-08-18 06:02:47.274199
PAY_009167,CUST_04656,559.01,CARD,,SUCCESS,2026-08-01 04:18:47.274846
PAY_009168,CUST_00797,1074.54,WALLET,,SUCCESS,2026-08-07 12:30:47.275402
PAY_009169,CUST_03969,1175.92,CARD,,SUCCESS,2026-08-18 07:32:47.275921
PAY_009170,CUST_00004,671.09,UPI,,SUCCESS,2026-08-14 01:58:47.276439
PAY_009171,CUST_02534,248.46,CARD,,SUCCESS,2026-08-01 20:21:47.276958
PAY_009172,CUST_02618,1564.19,WALLET,,SUCCESS,2026-08-24 22:35:47.277481
PAY_009173,CUST_02726,1138.29,UPI,,SUCCESS,2026-08-04 10:30:47.277993
PAY_009174,CUST_03432,1109.44,NETBANKING,INSUFFICIENT_FUNDS,FAILED,2026-08-21 00:15:47.278516
PAY_009175,CUST_03790,1066.73,NETBANKING,,SUCCESS,2026-08-10 21:03:47.279029
PAY_009176,CUST_02267,2135.14,NETBANKING,,SUCCESS,2026-07-31 08:57:47.279580
PAY_009177,CUST_02496,1333.33,WALLET,,SUCCESS,2026-08-10 07:38:47.280096
PAY_009178,CUST_01319,515.75,UPI,,SUCCESS,2026-08-11 14:20:47.280616
PAY_009179,CUST_01648,100.0,WALLET,,SUCCESS,2026-08-25 22:11:47.281176
PAY_009180,CUST_02487,1151.42,NETBANKING,,SUCCESS,2026-07-29 17:35:47.281788
PAY_009181,CUST_01553,800.42,UPI,,SUCCESS,2026-08-21 15:23:47.282312
PAY_009182,CUST_01877,487.17,CARD,,SUCCESS,2026-08-12 09:08:47.282839
PAY_009183,CUST_01013,1276.33,CARD,,SUCCESS,2026-08-24 18:00:47.283367
PAY_009184,CUST_03442,1605.42,UPI,,SUCCESS,2026-07-29 05:28:47.283885
PAY_009185,CUST_02089,233.88,NETBANKING,,SUCCESS,2026-08-21 03:59:47.284400
PAY_009186,CUST_03009,1830.21,WALLET,BANK_TIMEOUT,FAILED,2026-08-26 07:02:47.284919
PAY_009187,CUST_02421,2547.73,CARD,,SUCCESS,2026-08-20 10:02:47.285453
PAY_009188,CUST_04014,1137.62,WALLET,BANK_DECLINED,FAILED,2026-08-11 08:26:47.285969
PAY_009189,CUST_03674,2436.22,CARD,,SUCCESS,2026-08-05 20:32:47.286487
PAY_009190,CUST_03632,2543.75,WALLET,,SUCCESS,2026-08-15 21:36:47.286999
PAY_009191,CUST_00392,458.56,CARD,,SUCCESS,2026-08-24 19:07:47.287578
PAY_009192,CUST_03908,1689.82,UPI,,SUCCESS,2026-07-30 01:02:47.288169
PAY_009193,CUST_03189,549.69,NETBANKING,INSUFFICIENT_FUNDS,FAILED,2026-08-22 19:52:47.288733
PAY_009194,CUST_03890,1244.0,WALLET,NETWORK_ERROR,FAILED,2026-08-10 19:04:47.289639
PAY_009195,CUST_04591,741.83,UPI,,SUCCESS,2026-08-18 19:09:47.290220
PAY_009196,CUST_00616,1175.95,WALLET,,SUCCESS,2026-08-22 20:27:47.290751
PAY_009197,CUST_00080,1659.87,NETBANKING,,SUCCESS,2026-08-11 07:46:47.291636
PAY_009198,CUST_04197,2627.15,WALLET,,SUCCESS,2026-08-20 03:54:47.292186
PAY_009199,CUST_00069,1752.27,NETBANKING,,SUCCESS,2026-08-11 16:30:47.292707
PAY_009200,CUST_04953,746.26,WALLET,,SUCCESS,2026-08-05 23:49:47.293217
PAY_009201,CUST_00584,1149.29,UPI,,SUCCESS,2026-08-15 18:36:47.293739
PAY_009202,CUST_02696,1412.05,WALLET,,SUCCESS,2026-08-24 04:08:47.294271
PAY_009203,CUST_01857,7915.38,NETBANKING,,SUCCESS,2026-08-21 15:44:47.294823
PAY_009204,CUST_03304,617.2,NETBANKING,NETWORK_ERROR,FAILED,2026-08-01 18:17:47.295449
PAY_009205,CUST_01406,1252.42,WALLET,,SUCCESS,2026-07-31 10:24:47.295974
PAY_009206,CUST_01336,1858.99,WALLET,BANK_TIMEOUT,FAILED,2026-08-23 13:20:47.296499
PAY_009207,CUST_01758,1081.68,UPI,,SUCCESS,2026-08-03 00:07:47.297012
PAY_009208,CUST_01094,2173.83,WALLET,,SUCCESS,2026-08-06 03:23:47.297533
PAY_009209,CUST_00702,1404.49,CARD,,SUCCESS,2026-08-18 14:01:47.298048
PAY_009210,CUST_00119,1172.6,NETBANKING,,SUCCESS,2026-08-18 05:56:47.298563
PAY_009211,CUST_03208,1881.84,CARD,,SUCCESS,2026-08-16 06:11:47.299081
PAY_009212,CUST_02866,1479.32,NETBANKING,BANK_DECLINED,FAILED,2026-08-02 16:16:47.299617
PAY_009213,CUST_03040,1515.94,NETBANKING,,SUCCESS,2026-08-23 01:25:47.300124
PAY_009214,CUST_00547,1079.05,WALLET,,SUCCESS,2026-08-11 17:30:47.300646
PAY_009215,CUST_01993,1560.99,UPI,,SUCCESS,2026-08-06 15:42:47.301157
PAY_009216,CUST_01611,874.43,CARD,,SUCCESS,2026-08-20 04:11:47.301723
PAY_009217,CUST_01384,7201.1,CARD,,SUCCESS,2026-08-25 07:51:47.302314
PAY_009218,CUST_01714,1717.96,CARD,NETWORK_ERROR,FAILED,2026-08-14 17:21:47.302844
PAY_009219,CUST_02598,1645.78,NETBANKING,,SUCCESS,2026-07-29 04:51:47.303357
PAY_009220,CUST_02947,100.0,NETBANKING,,SUCCESS,2026-08-21 18:19:47.303876
PAY_009221,CUST_03448,1031.75,CARD,,SUCCESS,2026-08-25 05:10:47.304627
PAY_009222,CUST_04773,468.84,UPI,,SUCCESS,2026-08-12 02:05:47.305519
PAY_009223,CUST_02334,954.14,UPI,,SUCCESS,2026-08-12 09:39:47.306234
PAY_009224,CUST_04939,1173.3,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-13 20:12:47.306788
PAY_009225,CUST_04163,1023.91,NETBANKING,,SUCCESS,2026-08-15 12:12:47.307300
PAY_009226,CUST_00409,1318.82,WALLET,,SUCCESS,2026-08-17 13:03:47.307839
PAY_009227,CUST_04654,1197.69,UPI,,SUCCESS,2026-08-12 10:02:47.308349
PAY_009228,CUST_02862,1611.69,NETBANKING,,SUCCESS,2026-08-13 00:18:47.308864
PAY_009229,CUST_00536,6696.82,UPI,,SUCCESS,2026-08-26 15:43:47.309378
PAY_009230,CUST_04483,973.03,NETBANKING,,SUCCESS,2026-08-21 08:20:47.309987
PAY_009231,CUST_00051,1292.28,NETBANKING,,SUCCESS,2026-08-16 04:04:47.310684
PAY_009232,CUST_04422,2601.76,WALLET,,SUCCESS,2026-08-25 06:49:47.311662
PAY_009233,CUST_00406,1304.91,CARD,,SUCCESS,2026-08-22 10:08:47.312301
PAY_009234,CUST_03845,1382.04,UPI,,SUCCESS,2026-08-14 12:27:47.312861
PAY_009235,CUST_03428,7194.91,UPI,,SUCCESS,2026-08-18 09:58:47.313416
PAY_009236,CUST_03139,8176.22,CARD,,SUCCESS,2026-08-01 16:10:47.313953
PAY_009237,CUST_03962,2977.6,CARD,,SUCCESS,2026-08-17 03:08:47.314506
PAY_009238,CUST_04862,947.47,WALLET,,SUCCESS,2026-08-22 13:48:47.315030
PAY_009239,CUST_01201,2279.81,NETBANKING,,SUCCESS,2026-08-09 11:04:47.315583
PAY_009240,CUST_01566,7089.55,WALLET,,SUCCESS,2026-08-09 13:21:47.316095
PAY_009241,CUST_01264,1167.85,NETBANKING,,SUCCESS,2026-08-25 02:40:47.316636
PAY_009242,CUST_01965,704.83,UPI,,SUCCESS,2026-08-04 07:45:47.317160
PAY_009243,CUST_01685,1867.96,CARD,,SUCCESS,2026-08-01 04:09:47.317707
PAY_009244,CUST_01918,1170.62,UPI,,SUCCESS,2026-08-24 04:23:47.318217
PAY_009245,CUST_04864,575.69,NETBANKING,,SUCCESS,2026-07-30 22:48:47.318761
PAY_009246,CUST_01934,1058.52,WALLET,AUTHENTICATION_FAILED,FAILED,2026-08-01 20:06:47.319287
PAY_009247,CUST_03005,2597.33,UPI,,SUCCESS,2026-08-04 13:43:47.319831
PAY_009248,CUST_03567,1425.27,WALLET,,SUCCESS,2026-08-13 16:49:47.320343
PAY_009249,CUST_04106,1039.88,UPI,,SUCCESS,2026-08-03 03:51:47.320948
PAY_009250,CUST_01129,925.38,NETBANKING,,SUCCESS,2026-08-13 03:13:47.321499
PAY_009251,CUST_03820,100.0,NETBANKING,BANK_DECLINED,FAILED,2026-08-10 15:11:47.322212
PAY_009252,CUST_00311,1243.84,NETBANKING,,SUCCESS,2026-07-31 19:16:47.323072
PAY_009253,CUST_00338,601.98,NETBANKING,,SUCCESS,2026-08-05 12:42:47.323740
PAY_009254,CUST_00360,994.07,WALLET,NETWORK_ERROR,FAILED,2026-08-10 00:11:47.324285
PAY_009255,CUST_04362,1705.46,NETBANKING,NETWORK_ERROR,FAILED,2026-08-18 14:21:47.324836
PAY_009256,CUST_00252,8322.33,WALLET,,SUCCESS,2026-08-02 07:15:47.325346
PAY_009257,CUST_03838,814.81,NETBANKING,,SUCCESS,2026-08-07 10:15:47.325903
PAY_009258,CUST_02213,8277.11,CARD,,SUCCESS,2026-08-06 07:10:47.326431
PAY_009259,CUST_00524,7281.89,CARD,,SUCCESS,2026-08-08 02:19:47.326957
PAY_009260,CUST_02660,1336.98,CARD,NETWORK_ERROR,FAILED,2026-08-23 20:02:47.327507
PAY_009261,CUST_02274,1551.19,WALLET,,SUCCESS,2026-08-03 11:03:47.328029
PAY_009262,CUST_02890,918.28,UPI,,SUCCESS,2026-08-21 10:29:47.328574
PAY_009263,CUST_04266,560.51,CARD,NETWORK_ERROR,FAILED,2026-08-26 15:21:47.329086
PAY_009264,CUST_00329,1816.68,UPI,,SUCCESS,2026-07-30 22:55:47.329634
PAY_009265,CUST_01046,1514.46,UPI,,SUCCESS,2026-08-01 11:51:47.330153
PAY_009266,CUST_03614,659.16,WALLET,BANK_TIMEOUT,FAILED,2026-08-24 13:22:47.330708
PAY_009267,CUST_01931,3672.92,CARD,,SUCCESS,2026-08-04 01:11:47.331223
PAY_009268,CUST_02690,1834.93,CARD,,SUCCESS,2026-08-02 18:50:47.331773
PAY_009269,CUST_03425,1535.55,WALLET,NETWORK_ERROR,FAILED,2026-08-04 10:38:47.332294
PAY_009270,CUST_00294,1856.55,UPI,,SUCCESS,2026-08-22 22:26:47.332847
PAY_009271,CUST_01891,1773.98,WALLET,,SUCCESS,2026-08-20 16:22:47.333354
PAY_009272,CUST_03637,1772.55,CARD,,SUCCESS,2026-08-22 05:02:47.333910
PAY_009273,CUST_02819,1123.23,NETBANKING,NETWORK_ERROR,FAILED,2026-07-28 07:39:47.334435
PAY_009274,CUST_03546,2036.52,WALLET,,SUCCESS,2026-08-12 20:44:47.334962
PAY_009275,CUST_01265,1358.19,WALLET,,SUCCESS,2026-08-06 07:48:47.335502
PAY_009276,CUST_03435,1056.98,NETBANKING,,SUCCESS,2026-07-30 17:23:47.336025
PAY_009277,CUST_03524,1529.75,UPI,,SUCCESS,2026-07-30 19:20:47.336704
PAY_009278,CUST_02311,1478.57,CARD,,SUCCESS,2026-08-25 02:33:47.337305
PAY_009279,CUST_04162,767.19,UPI,,SUCCESS,2026-08-17 11:20:47.337840
PAY_009280,CUST_01335,685.79,CARD,,SUCCESS,2026-07-31 21:27:47.338360
PAY_009281,CUST_04258,724.99,WALLET,,SUCCESS,2026-08-13 22:31:47.338984
PAY_009282,CUST_01320,9544.44,CARD,,SUCCESS,2026-08-10 18:43:47.339745
PAY_009283,CUST_02290,779.76,WALLET,BANK_DECLINED,FAILED,2026-08-21 23:16:47.340471
PAY_009284,CUST_03714,1068.24,NETBANKING,,SUCCESS,2026-08-02 21:30:47.341017
PAY_009285,CUST_03282,7057.44,WALLET,,SUCCESS,2026-08-18 04:17:47.341556
PAY_009286,CUST_02442,1709.33,UPI,,SUCCESS,2026-08-01 17:02:47.342069
PAY_009287,CUST_00832,1437.36,UPI,,SUCCESS,2026-08-04 11:36:47.342585
PAY_009288,CUST_02124,1713.64,NETBANKING,,SUCCESS,2026-08-03 14:16:47.343094
PAY_009289,CUST_03609,1357.26,NETBANKING,,SUCCESS,2026-08-04 01:42:47.343614
PAY_009290,CUST_01456,565.66,CARD,,SUCCESS,2026-08-09 18:34:47.344125
PAY_009291,CUST_03265,851.42,NETBANKING,,SUCCESS,2026-07-27 23:52:47.344635
PAY_009292,CUST_00394,1643.21,CARD,,SUCCESS,2026-08-02 08:17:47.345151
PAY_009293,CUST_02736,1051.29,WALLET,,SUCCESS,2026-07-30 06:42:47.345668
PAY_009294,CUST_00867,1859.87,WALLET,,SUCCESS,2026-08-21 03:13:47.346178
PAY_009295,CUST_02753,1512.28,CARD,BANK_TIMEOUT,FAILED,2026-08-23 03:13:47.346697
PAY_009296,CUST_01944,1274.17,UPI,,SUCCESS,2026-08-09 11:51:47.347207
PAY_009297,CUST_01659,286.91,WALLET,,SUCCESS,2026-07-28 15:22:47.347785
PAY_009298,CUST_02293,5298.08,CARD,,SUCCESS,2026-08-09 10:09:47.348292
PAY_009299,CUST_01030,3070.74,UPI,,SUCCESS,2026-07-31 12:17:47.348813
PAY_009300,CUST_02850,1556.64,WALLET,AUTHENTICATION_FAILED,FAILED,2026-07-31 14:36:47.349318
PAY_009301,CUST_04980,2016.33,NETBANKING,,SUCCESS,2026-08-15 21:51:47.349834
PAY_009302,CUST_02744,6725.38,CARD,,SUCCESS,2026-07-29 05:54:47.350341
PAY_009303,CUST_01906,6731.21,WALLET,,SUCCESS,2026-08-01 10:41:47.350860
PAY_009304,CUST_04497,1047.09,NETBANKING,,SUCCESS,2026-07-28 14:18:47.351413
PAY_009305,CUST_01730,1871.66,CARD,,SUCCESS,2026-08-03 07:42:47.352097
PAY_009306,CUST_02493,1707.4,WALLET,,SUCCESS,2026-08-09 18:28:47.352706
PAY_009307,CUST_01863,905.58,NETBANKING,,SUCCESS,2026-08-11 16:48:47.353222
PAY_009308,CUST_04296,954.82,CARD,,SUCCESS,2026-08-24 08:42:47.353800
PAY_009309,CUST_01995,8042.04,NETBANKING,,SUCCESS,2026-08-01 19:22:47.354317
PAY_009310,CUST_03716,466.43,NETBANKING,,SUCCESS,2026-08-04 22:32:47.354835
PAY_009311,CUST_03956,1544.01,UPI,,SUCCESS,2026-08-18 07:23:47.355383
PAY_009312,CUST_00977,1787.55,WALLET,,SUCCESS,2026-07-30 21:28:47.356220
PAY_009313,CUST_01147,4720.75,CARD,,SUCCESS,2026-08-13 13:42:47.356800
PAY_009314,CUST_00262,1029.51,UPI,,SUCCESS,2026-08-06 05:06:47.357337
PAY_009315,CUST_04590,1262.26,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-20 12:45:47.357893
PAY_009316,CUST_03473,5671.48,UPI,,SUCCESS,2026-08-06 17:44:47.358430
